product_variant_id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active_variant,product_name,description,brand_id,category_id,ncm_code,unit_of_measure,is_active_product,category_name,slug,parent_category_id,is_active_category,brand_name,country,is_active_brand
502,249,LHN-840831,5359276384020.0,1653.2,768.93,25.397,17.0,0.0,True,Motor de Popa 1606,Motor de popa 4 tempos para embarcações de lazer,1,12,16339897,UN,True,Manutenção,manutencao,1.0,True,Yamaha Marine,,True
503,249,LHN-788708,8929470333628.0,2245.27,1328.56,37.825,17.0,5.0,True,Motor de Popa 1606,Motor de popa 4 tempos para embarcações de lazer,1,12,16339897,UN,True,Manutenção,manutencao,1.0,True,Yamaha Marine,,True
504,249,LHN-019871,4991092732497.0,509.32,252.14,13.412,17.0,0.0,True,Motor de Popa 1606,Motor de popa 4 tempos para embarcações de lazer,1,12,16339897,UN,True,Manutenção,manutencao,1.0,True,Yamaha Marine,,True
505,250,LHN-894118,8158468728065.0,3796.83,1749.69,20.177,18.0,10.0,True,Hélice de Alumínio 8577,Hélice 3 pás para motor de popa,3,7,96732444,UN,True,Âncoras,ncoras,1.0,True,Suzuki Marine,DE,True
506,251,LHN-628818,8966654609025.0,1307.41,1005.7,46.575,17.0,5.0,True,Motor de Popa 6346,Motor de popa 4 tempos para embarcações de lazer,1,7,23107503,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
507,251,LHN-721639,,191.55,101.89,13.775,18.0,5.0,True,Motor de Popa 6346,Motor de popa 4 tempos para embarcações de lazer,1,7,23107503,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
508,251,LHN-659284,7891513236986.0,2240.19,1426.87,4.667,17.0,10.0,True,Motor de Popa 6346,Motor de popa 4 tempos para embarcações de lazer,1,7,23107503,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
509,252,LHN-545732,7491905950096.0,2858.04,1957.56,2.605,18.0,10.0,True,Defensa Náutica 9558,Defensa cilíndrica em PVC,1,4,10280205,PC,True,Motores,motores,3.0,True,Yamaha Marine,,True
510,253,LHN-381331,9247306982611.0,319.25,202.06,12.867,17.0,10.0,True,Bússola de Bordo 3611,Bússola magnética líquida com iluminação,5,3,23997150,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Garmin,,True
511,253,LHN-811838,9793333775028.0,1729.09,1145.09,17.947,17.0,5.0,True,Bússola de Bordo 3611,Bússola magnética líquida com iluminação,5,3,23997150,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Garmin,,True
512,254,LHN-612730,5171855033132.0,242.94,161.96,9.372,18.0,0.0,True,Bússola de Bordo 7825,Bússola magnética líquida com iluminação,3,5,95190955,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Suzuki Marine,DE,True
513,254,LHN-924564,4178554283142.0,2632.87,1303.4,31.666,12.0,0.0,True,Bússola de Bordo 7825,Bússola magnética líquida com iluminação,3,5,95190955,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Suzuki Marine,DE,True
514,254,LHN-692923,8047131300960.0,2369.19,1427.22,14.739,18.0,10.0,True,Bússola de Bordo 7825,Bússola magnética líquida com iluminação,3,5,95190955,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Suzuki Marine,DE,True
515,255,LHN-719047,7879193677817.0,1166.89,627.36,36.127,17.0,5.0,True,Sonar Transducer 5593,Transdutor de sonar para profundidade,12,14,67435480,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
516,255,LHN-325710,634212534994.0,410.74,225.68,22.24,17.0,10.0,True,Sonar Transducer 5593,Transdutor de sonar para profundidade,12,14,67435480,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
517,255,LHN-339593,,1000.34,521.01,16.598,12.0,10.0,False,Sonar Transducer 5593,Transdutor de sonar para profundidade,12,14,67435480,UN,True,Pesca,pesca,1.0,True,Marisul,BR,True
518,256,LHN-951480,2158226499684.0,1469.13,941.75,2.194,12.0,10.0,True,Tinta Antifouling 866,Tinta antiincrustante 3.6L para casco,4,10,25451923,L,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
519,256,LHN-872048,9135018570540.0,122.56,77.57,12.257,12.0,10.0,True,Tinta Antifouling 866,Tinta antiincrustante 3.6L para casco,4,10,25451923,L,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
520,256,LHN-911726,4914608090409.0,71.33,50.95,27.988,12.0,0.0,True,Tinta Antifouling 866,Tinta antiincrustante 3.6L para casco,4,10,25451923,L,True,Iluminação,iluminacao,1.0,True,Honda Marine,,True
521,257,LHN-105883,6537080962118.0,1707.44,1108.73,45.865,12.0,0.0,True,Colete Salva-Vidas 8800,Colete homologado classe III,8,4,98613446,UN,True,Motores,motores,3.0,True,Simrad,,True
522,257,LHN-639640,6299612876644.0,672.8,352.25,26.33,12.0,0.0,False,Colete Salva-Vidas 8800,Colete homologado classe III,8,4,98613446,UN,True,Motores,motores,3.0,True,Simrad,,True
523,258,LHN-730053,953269994392.0,2812.6,1887.65,10.503,12.0,0.0,True,Bateria Náutica 5523,Bateria estacionária 105Ah náutica,7,9,74520915,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Lowrance,IT,True
524,258,LHN-838268,,3058.94,1593.2,22.838,17.0,10.0,True,Bateria Náutica 5523,Bateria estacionária 105Ah náutica,7,9,74520915,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Lowrance,IT,True
525,258,LHN-067210,4377610446587.0,4353.53,1997.03,20.608,12.0,5.0,True,Bateria Náutica 5523,Bateria estacionária 105Ah náutica,7,9,74520915,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Lowrance,IT,True
526,259,LHN-132378,8645342677507.0,2641.36,1591.18,44.817,17.0,0.0,True,Bússola de Bordo 5451,Bússola magnética líquida com iluminação,2,14,16599321,UN,True,Pesca,pesca,1.0,True,Mercury Marine,BR,True
527,259,LHN-396779,5939982605499.0,1140.17,844.57,47.868,12.0,10.0,True,Bússola de Bordo 5451,Bússola magnética líquida com iluminação,2,14,16599321,UN,True,Pesca,pesca,1.0,True,Mercury Marine,BR,True
528,260,LHN-437436,,2392.3,1485.9,46.841,17.0,5.0,True,Cliente Genérico,Vela mestra em dacron para veleiros 32 pés,2,10,44693241,UN,True,Iluminação,iluminacao,1.0,True,Mercury Marine,BR,True
529,260,LHN-496708,1475510693841.0,1891.34,1220.22,41.435,12.0,0.0,True,Cliente Genérico,Vela mestra em dacron para veleiros 32 pés,2,10,44693241,UN,True,Iluminação,iluminacao,1.0,True,Mercury Marine,BR,True
530,261,LHN-145691,5788761918493.0,1359.18,635.13,23.096,18.0,5.0,True,Âncora Bruce 7226,Âncora de garra tipo Bruce em aço galvanizado,1,4,37927628,UN,True,Motores,motores,3.0,True,Yamaha Marine,,True
531,261,LHN-412681,,1052.78,711.34,35.27,17.0,0.0,True,Âncora Bruce 7226,Âncora de garra tipo Bruce em aço galvanizado,1,4,37927628,UN,True,Motores,motores,3.0,True,Yamaha Marine,,True
532,262,LHN-611591,2265619574955.0,232.09,128.94,31.485,12.0,5.0,True,Hélice de Alumínio 9192,Hélice 3 pás para motor de popa,1,12,61152405,UN,True,Manutenção,manutencao,1.0,True,Yamaha Marine,,True
533,263,LHN-476482,3736372647839.0,1796.67,950.62,12.907,18.0,10.0,True,Tinta Antifouling 3557,Tinta antiincrustante 3.6L para casco,1,10,93480532,L,True,Iluminação,iluminacao,1.0,True,Yamaha Marine,,True
534,264,LHN-872306,,552.75,421.95,4.163,12.0,10.0,True,Bateria Náutica 1358,Bateria estacionária 105Ah náutica,9,13,47625982,UN,True,SEGURANÇA,seguranca,2.0,True,Volvo Penta,JP,True
535,264,LHN-710774,2433500359312.0,3650.91,1881.91,31.343,18.0,10.0,False,Bateria Náutica 1358,Bateria estacionária 105Ah náutica,9,13,47625982,UN,True,SEGURANÇA,seguranca,2.0,True,Volvo Penta,JP,True
536,264,LHN-866078,,3068.24,1526.49,15.583,12.0,10.0,True,Bateria Náutica 1358,Bateria estacionária 105Ah náutica,9,13,47625982,UN,True,SEGURANÇA,seguranca,2.0,True,Volvo Penta,JP,True
537,265,LHN-623775,1749101758067.0,1824.14,868.64,5.887,18.0,0.0,True,Âncora Bruce 2284,Âncora de garra tipo Bruce em aço galvanizado,9,3,44273867,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Volvo Penta,JP,True
538,265,LHN-389293,4856447782575.0,2358.3,1247.78,32.054,12.0,0.0,False,Âncora Bruce 2284,Âncora de garra tipo Bruce em aço galvanizado,9,3,44273867,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Volvo Penta,JP,True
539,266,LHN-934318,,2650.73,1293.04,40.77,18.0,10.0,False,Bússola de Bordo 9356,Bússola magnética líquida com iluminação,12,3,34139403,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Marisul,BR,True
540,266,LHN-451355,5322763450065.0,2436.75,1392.43,17.615,17.0,5.0,True,Bússola de Bordo 9356,Bússola magnética líquida com iluminação,12,3,34139403,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Marisul,BR,True
541,267,LHN-199507,1855286332586.0,335.92,241.67,30.116,18.0,5.0,False,GPS Plotter 475,GPS chartplotter com cartografia,6,1,42387465,UN,True,Equipamentos,equipamentos,,True,Raymarine,,True
542,267,LHN-580775,8706787985012.0,419.41,199.72,3.575,17.0,5.0,True,GPS Plotter 475,GPS chartplotter com cartografia,6,1,42387465,UN,True,Equipamentos,equipamentos,,True,Raymarine,,True
543,267,LHN-102355,1480431586806.0,1284.51,764.59,20.116,17.0,5.0,True,GPS Plotter 475,GPS chartplotter com cartografia,6,1,42387465,UN,True,Equipamentos,equipamentos,,True,Raymarine,,True
544,268,LHN-717429,6371635368693.0,1536.13,991.05,24.508,17.0,10.0,True,Motor de Popa 9800,Motor de popa 4 tempos para embarcações de lazer,3,14,38718514,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
545,268,LHN-997213,4053180811887.0,518.0,299.42,13.414,18.0,10.0,True,Motor de Popa 9800,Motor de popa 4 tempos para embarcações de lazer,3,14,38718514,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
546,268,LHN-135511,9735271197319.0,2466.25,1347.68,43.392,12.0,5.0,True,Motor de Popa 9800,Motor de popa 4 tempos para embarcações de lazer,3,14,38718514,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
547,269,LHN-469107,7897700207203.0,2508.33,1529.47,1.311,17.0,0.0,True,Bússola de Bordo 1854,Bússola magnética líquida com iluminação,10,6,43643307,UN,True,Velas,velas,3.0,True,MaxSea,JP,True
548,269,LHN-090721,3436632907610.0,924.9,553.83,14.259,17.0,0.0,True,Bússola de Bordo 1854,Bússola magnética líquida com iluminação,10,6,43643307,UN,True,Velas,velas,3.0,True,MaxSea,JP,True
549,269,LHN-771162,6128141477865.0,2616.52,1645.61,16.368,18.0,0.0,True,Bússola de Bordo 1854,Bússola magnética líquida com iluminação,10,6,43643307,UN,True,Velas,velas,3.0,True,MaxSea,JP,True
550,270,LHN-074098,5111107768818.0,538.89,318.87,19.605,12.0,0.0,False,Defensa Náutica 8531,Defensa cilíndrica em PVC,1,10,48407313,PC,True,Iluminação,iluminacao,1.0,True,Yamaha Marine,,True
551,271,LHN-228257,,2758.75,1724.22,36.829,17.0,0.0,True,Tinta Antifouling 5976,Tinta antiincrustante 3.6L para casco,2,10,27631932,L,True,Iluminação,iluminacao,1.0,True,Mercury Marine,BR,True
552,272,LHN-750307,7504430334177.0,2692.1,1922.93,18.049,18.0,5.0,True,Cabo Náutico 4571,Cabo de polipropileno trançado,5,11,64210331,M,True,Pintura Marítima,pintura-maritima,1.0,True,Garmin,,True
553,272,LHN-703402,2917877535536.0,2778.62,1316.88,40.773,12.0,10.0,False,Cabo Náutico 4571,Cabo de polipropileno trançado,5,11,64210331,M,True,Pintura Marítima,pintura-maritima,1.0,True,Garmin,,True
554,272,LHN-031502,754531119969.0,1121.67,606.31,15.855,12.0,0.0,True,Cabo Náutico 4571,Cabo de polipropileno trançado,5,11,64210331,M,True,Pintura Marítima,pintura-maritima,1.0,True,Garmin,,True
555,273,LHN-171003,,172.82,90.48,42.686,18.0,0.0,True,Vela Mestra 3325,Vela mestra em dacron para veleiros 32 pés,4,2,80575453,UN,True,Cabos,cabos,,True,Honda Marine,,True
556,273,LHN-081972,5703372413663.0,2254.06,1426.62,19.058,12.0,0.0,True,Vela Mestra 3325,Vela mestra em dacron para veleiros 32 pés,4,2,80575453,UN,True,Cabos,cabos,,True,Honda Marine,,True
557,274,LHN-392486,8973931174329.0,2378.94,1239.03,28.77,17.0,10.0,True,Tinta Antifouling 5779,Tinta antiincrustante 3.6L para casco,1,8,91314261,L,True,Hélices,helices,1.0,True,Yamaha Marine,,True
558,274,LHN-427636,2844751637850.0,1757.24,1246.27,38.443,18.0,10.0,True,Tinta Antifouling 5779,Tinta antiincrustante 3.6L para casco,1,8,91314261,L,True,Hélices,helices,1.0,True,Yamaha Marine,,True
559,274,LHN-871349,66543356110.0,893.57,444.56,36.934,12.0,0.0,True,Tinta Antifouling 5779,Tinta antiincrustante 3.6L para casco,1,8,91314261,L,True,Hélices,helices,1.0,True,Yamaha Marine,,True
560,275,LHN-075781,1230527385802.0,2092.58,1597.39,3.424,12.0,5.0,True,Cabo Náutico 5921,Cabo de polipropileno trançado,2,12,65691283,M,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
561,275,LHN-886714,,3757.73,1833.04,28.534,18.0,0.0,True,Cabo Náutico 5921,Cabo de polipropileno trançado,2,12,65691283,M,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
562,275,LHN-041332,,2350.61,1643.78,37.312,18.0,5.0,True,Cabo Náutico 5921,Cabo de polipropileno trançado,2,12,65691283,M,True,Manutenção,manutencao,1.0,True,Mercury Marine,BR,True
563,276,LHN-790801,,726.72,474.98,41.887,17.0,10.0,True,GPS Plotter 4567,GPS chartplotter com cartografia,12,9,30409252,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
564,276,LHN-518587,2683194243170.0,2570.99,1374.86,14.588,18.0,5.0,True,GPS Plotter 4567,GPS chartplotter com cartografia,12,9,30409252,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Marisul,BR,True
565,277,LHN-435746,,3816.76,1800.36,18.608,12.0,10.0,True,Cabo Náutico 3697,Cabo de polipropileno trançado,10,3,59674222,M,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
566,277,LHN-719568,,283.33,143.82,28.278,17.0,0.0,True,Cabo Náutico 3697,Cabo de polipropileno trançado,10,3,59674222,M,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
567,277,LHN-908775,4004920527155.0,146.48,108.5,39.629,12.0,5.0,True,Cabo Náutico 3697,Cabo de polipropileno trançado,10,3,59674222,M,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,MaxSea,JP,True
568,278,LHN-684856,,731.85,348.5,32.932,12.0,5.0,True,Sonar Transducer 5470,Transdutor de sonar para profundidade,12,10,40585357,UN,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
569,279,LHN-917820,6627036974347.0,207.99,144.44,18.772,18.0,10.0,True,Vela Mestra 8447,Vela mestra em dacron para veleiros 32 pés,3,14,47592753,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
570,279,LHN-491289,1029068821654.0,2364.78,1188.33,0.538,17.0,5.0,True,Vela Mestra 8447,Vela mestra em dacron para veleiros 32 pés,3,14,47592753,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
571,279,LHN-676634,,3536.51,1676.07,10.036,17.0,0.0,True,Vela Mestra 8447,Vela mestra em dacron para veleiros 32 pés,3,14,47592753,UN,True,Pesca,pesca,1.0,True,Suzuki Marine,DE,True
572,280,LHN-873226,,3372.44,1873.58,46.848,12.0,0.0,True,Defensa Náutica 7532,Defensa cilíndrica em PVC,8,14,23730306,PC,True,Pesca,pesca,1.0,True,Simrad,,True
573,281,LHN-015632,8069744552772.0,776.14,384.23,37.006,17.0,10.0,True,Vela Mestra 8105,Vela mestra em dacron para veleiros 32 pés,9,5,71546276,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Volvo Penta,JP,True
574,282,LHN-854499,9963561996810.0,2342.19,1649.43,40.626,17.0,5.0,True,Cabo Náutico 8086,Cabo de polipropileno trançado,5,1,85261382,M,True,Equipamentos,equipamentos,,True,Garmin,,True
575,283,LHN-721865,3997761524654.0,2522.95,1529.06,28.938,17.0,0.0,True,Defensa Náutica 3209,Defensa cilíndrica em PVC,1,8,93647400,PC,True,Hélices,helices,1.0,True,Yamaha Marine,,True
576,283,LHN-292842,5133644435305.0,2430.46,1787.1,28.137,18.0,10.0,True,Defensa Náutica 3209,Defensa cilíndrica em PVC,1,8,93647400,PC,True,Hélices,helices,1.0,True,Yamaha Marine,,True
577,283,LHN-408172,9962149680783.0,2670.7,1543.76,23.484,12.0,0.0,True,Defensa Náutica 3209,Defensa cilíndrica em PVC,1,8,93647400,PC,True,Hélices,helices,1.0,True,Yamaha Marine,,True
578,284,LHN-645763,7264064420195.0,1420.38,759.56,44.19,12.0,0.0,True,Bússola de Bordo 7525,,7,5,75583728,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Lowrance,IT,True
579,284,LHN-484545,2192107876607.0,1495.48,971.09,17.789,17.0,10.0,True,Bússola de Bordo 7525,,7,5,75583728,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Lowrance,IT,True
580,285,LHN-195055,860028918790.0,1589.69,806.95,32.053,18.0,10.0,True,Âncora Bruce 1131,Âncora de garra tipo Bruce em aço galvanizado,6,1,20662250,UN,True,Equipamentos,equipamentos,,True,Raymarine,,True
581,285,LHN-917244,5705221262873.0,1781.99,886.56,29.949,17.0,5.0,True,Âncora Bruce 1131,Âncora de garra tipo Bruce em aço galvanizado,6,1,20662250,UN,True,Equipamentos,equipamentos,,True,Raymarine,,True
582,286,LHN-412185,1644473523759.0,2156.0,1409.15,31.901,17.0,5.0,True,Bússola de Bordo 7461,Bússola magnética líquida com iluminação,5,5,15705321,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Garmin,,True
583,286,LHN-359577,2102157186977.0,1532.52,928.8,3.67,17.0,5.0,True,Bússola de Bordo 7461,Bússola magnética líquida com iluminação,5,5,15705321,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Garmin,,True
584,286,LHN-654340,3194831782154.0,1569.81,839.47,32.256,18.0,0.0,True,Bússola de Bordo 7461,Bússola magnética líquida com iluminação,5,5,15705321,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Garmin,,True
585,287,LHN-583535,3496214158328.0,2013.71,1324.81,7.537,17.0,5.0,True,Âncora Bruce 4980,Âncora de garra tipo Bruce em aço galvanizado,9,5,63040083,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Volvo Penta,JP,True
586,288,LHN-916696,7546746405776.0,2142.5,1635.5,49.507,18.0,0.0,True,Vela Mestra 5566,Vela mestra em dacron para veleiros 32 pés,8,8,56593785,UN,True,Hélices,helices,1.0,True,Simrad,,True
587,288,LHN-980298,1828765317107.0,2399.92,1116.24,38.439,18.0,5.0,True,Vela Mestra 5566,Vela mestra em dacron para veleiros 32 pés,8,8,56593785,UN,True,Hélices,helices,1.0,True,Simrad,,True
588,289,LHN-913369,4567590592774.0,3211.23,1473.04,42.076,12.0,0.0,True,Motor de Popa 8515,Motor de popa 4 tempos para embarcações de lazer,9,11,31465311,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Volvo Penta,JP,True
589,289,LHN-129395,5700912558310.0,1148.81,883.7,33.136,12.0,10.0,True,Motor de Popa 8515,Motor de popa 4 tempos para embarcações de lazer,9,11,31465311,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Volvo Penta,JP,True
590,289,LHN-899497,,1446.19,835.95,40.574,12.0,5.0,True,Motor de Popa 8515,Motor de popa 4 tempos para embarcações de lazer,9,11,31465311,UN,True,Pintura Marítima,pintura-maritima,1.0,True,Volvo Penta,JP,True
591,290,LHN-656185,9657995544180.0,2199.16,1349.18,34.458,12.0,0.0,True,Defensa Náutica 6113,Defensa cilíndrica em PVC,4,1,11894235,PC,True,Equipamentos,equipamentos,,True,Honda Marine,,True
592,290,LHN-788662,7901684462715.0,589.87,310.46,14.161,18.0,5.0,True,Defensa Náutica 6113,Defensa cilíndrica em PVC,4,1,11894235,PC,True,Equipamentos,equipamentos,,True,Honda Marine,,True
593,291,LHN-564110,,2583.58,1304.84,28.335,17.0,0.0,True,GPS Plotter 4422,GPS chartplotter com cartografia,4,8,83012797,UN,True,Hélices,helices,1.0,True,Honda Marine,,True
594,291,LHN-420141,7003134820134.0,1601.47,964.74,36.002,17.0,0.0,True,GPS Plotter 4422,GPS chartplotter com cartografia,4,8,83012797,UN,True,Hélices,helices,1.0,True,Honda Marine,,True
595,292,LHN-448212,7544395375419.0,1956.25,1270.29,5.698,12.0,10.0,True,Vela Mestra 7242,Vela mestra em dacron para veleiros 32 pés,8,8,19196102,UN,True,Hélices,helices,1.0,True,Simrad,,True
596,293,LHN-037674,573591677734.0,2495.2,1450.7,33.587,18.0,10.0,True,GPS Plotter 7173,GPS chartplotter com cartografia,11,13,94083440,UN,True,SEGURANÇA,seguranca,2.0,True,BR Náutica,IT,True
597,293,LHN-861308,7848779110857.0,1508.23,1160.18,36.737,17.0,10.0,True,GPS Plotter 7173,GPS chartplotter com cartografia,11,13,94083440,UN,True,SEGURANÇA,seguranca,2.0,True,BR Náutica,IT,True
598,293,LHN-468573,6221415518872.0,1907.91,1247.0,34.252,17.0,0.0,True,GPS Plotter 7173,GPS chartplotter com cartografia,11,13,94083440,UN,True,SEGURANÇA,seguranca,2.0,True,BR Náutica,IT,True
599,294,LHN-702214,3885683802366.0,1785.47,959.93,9.842,17.0,10.0,True,Vela Mestra 5034,Vela mestra em dacron para veleiros 32 pés,5,7,96493154,UN,True,Âncoras,ncoras,1.0,True,Garmin,,True
600,294,LHN-618715,5148291819514.0,1056.69,590.33,34.859,12.0,10.0,True,Vela Mestra 5034,Vela mestra em dacron para veleiros 32 pés,5,7,96493154,UN,True,Âncoras,ncoras,1.0,True,Garmin,,True
601,294,LHN-692364,9457990604366.0,2631.86,1196.3,38.866,12.0,5.0,True,Vela Mestra 5034,Vela mestra em dacron para veleiros 32 pés,5,7,96493154,UN,True,Âncoras,ncoras,1.0,True,Garmin,,True
602,295,LHN-542912,6353107521850.0,2133.34,1557.18,19.463,18.0,5.0,True,Cabo Náutico 2105,Cabo de polipropileno trançado,7,8,96535904,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
603,295,LHN-924386,,2282.68,1201.41,33.338,17.0,5.0,True,Cabo Náutico 2105,Cabo de polipropileno trançado,7,8,96535904,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
604,295,LHN-131725,42256326275.0,621.48,310.74,17.881,17.0,5.0,True,Cabo Náutico 2105,Cabo de polipropileno trançado,7,8,96535904,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
605,296,LHN-718906,2335364364757.0,730.26,549.07,7.183,12.0,5.0,True,Vela Mestra 9794,Vela mestra em dacron para veleiros 32 pés,10,4,63850364,UN,True,Motores,motores,3.0,True,MaxSea,JP,True
606,297,LHN-408806,1058911840153.0,2160.03,1661.56,15.085,18.0,0.0,False,Tinta Antifouling 9136,Tinta antiincrustante 3.6L para casco,12,8,16298869,L,True,Hélices,helices,1.0,True,Marisul,BR,True
607,297,LHN-347725,,2276.42,1115.89,4.476,12.0,10.0,True,Tinta Antifouling 9136,Tinta antiincrustante 3.6L para casco,12,8,16298869,L,True,Hélices,helices,1.0,True,Marisul,BR,True
608,298,LHN-462189,1000850119326.0,1612.21,953.97,13.037,17.0,5.0,True,Motor de Popa 2640,Motor de popa 4 tempos para embarcações de lazer,11,4,41321254,UN,True,Motores,motores,3.0,True,BR Náutica,IT,True
609,298,LHN-899760,693558343530.0,1498.6,948.48,17.585,17.0,5.0,True,Motor de Popa 2640,Motor de popa 4 tempos para embarcações de lazer,11,4,41321254,UN,True,Motores,motores,3.0,True,BR Náutica,IT,True
610,299,LHN-827758,785927669416.0,1191.46,916.51,36.165,17.0,0.0,True,Hélice de Alumínio 9238,Hélice 3 pás para motor de popa,5,13,24924446,UN,False,SEGURANÇA,seguranca,2.0,True,Garmin,,True
611,299,LHN-062625,4583433136202.0,2127.18,1427.64,10.496,12.0,10.0,True,Hélice de Alumínio 9238,Hélice 3 pás para motor de popa,5,13,24924446,UN,False,SEGURANÇA,seguranca,2.0,True,Garmin,,True
612,299,LHN-687366,780880367478.0,2363.8,1094.35,39.357,18.0,0.0,True,Hélice de Alumínio 9238,Hélice 3 pás para motor de popa,5,13,24924446,UN,False,SEGURANÇA,seguranca,2.0,True,Garmin,,True
613,300,LHN-292504,4387219651275.0,3651.21,1763.87,24.682,12.0,10.0,True,GPS Plotter 7543,GPS chartplotter com cartografia,5,2,53140608,UN,True,Cabos,cabos,,True,Garmin,,True
614,301,LHN-806234,,2116.68,1022.55,45.513,18.0,5.0,True,Bússola de Bordo 4621,Bússola magnética líquida com iluminação,6,8,39174855,UN,True,Hélices,helices,1.0,True,Raymarine,,True
615,301,LHN-285203,4440647182343.0,2256.51,1343.16,27.666,18.0,10.0,True,Bússola de Bordo 4621,Bússola magnética líquida com iluminação,6,8,39174855,UN,True,Hélices,helices,1.0,True,Raymarine,,True
616,301,LHN-906906,1416662785299.0,1920.15,955.3,41.4,12.0,5.0,True,Bússola de Bordo 4621,Bússola magnética líquida com iluminação,6,8,39174855,UN,True,Hélices,helices,1.0,True,Raymarine,,True
617,302,LHN-492596,6677602017862.0,1506.58,1011.13,19.226,12.0,5.0,True,GPS Plotter 9135,GPS chartplotter com cartografia,9,7,47838717,UN,True,Âncoras,ncoras,1.0,True,Volvo Penta,JP,True
618,302,LHN-117807,3550888423219.0,2177.25,1343.98,6.186,12.0,5.0,True,GPS Plotter 9135,GPS chartplotter com cartografia,9,7,47838717,UN,True,Âncoras,ncoras,1.0,True,Volvo Penta,JP,True
619,303,LHN-871027,2123044322650.0,988.7,531.56,12.084,12.0,10.0,True,Bússola de Bordo 7024,Bússola magnética líquida com iluminação,6,2,92372356,UN,True,Cabos,cabos,,True,Raymarine,,True
620,303,LHN-604235,2189782159057.0,3138.93,1626.39,0.353,18.0,10.0,True,Bússola de Bordo 7024,Bússola magnética líquida com iluminação,6,2,92372356,UN,True,Cabos,cabos,,True,Raymarine,,True
621,303,LHN-122468,6782171765646.0,541.54,370.92,42.816,12.0,0.0,True,Bússola de Bordo 7024,Bússola magnética líquida com iluminação,6,2,92372356,UN,True,Cabos,cabos,,True,Raymarine,,True
622,304,LHN-140436,45062396159.0,1252.68,707.73,34.566,18.0,10.0,True,Hélice de Alumínio 7333,Hélice 3 pás para motor de popa,8,3,13869626,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Simrad,,True
623,304,LHN-681853,8725841367885.0,1848.51,993.82,16.511,17.0,0.0,True,Hélice de Alumínio 7333,Hélice 3 pás para motor de popa,8,3,13869626,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Simrad,,True
624,304,LHN-582104,4444980054626.0,2409.28,1811.49,6.088,12.0,10.0,True,Hélice de Alumínio 7333,Hélice 3 pás para motor de popa,8,3,13869626,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Simrad,,True
